timestamp,base_name,wear,category,uu_keyword,market_hash_name,matched,data_quality_flag,error,cs_lowest_ask_usd,cs_highest_bid_usd,cs_bid_depth,cs_vol24h,cs_asp24h,uu_lowest_ask_cny,uu_lowest_ask_usd,uu_highest_bid_cny,uu_highest_bid_usd,uu_bid_depth,uu_listings,spread_to_cs_lowest_pct,spread_to_cs_bid_pct,profit_margin_pct,instant_exit_margin_pct,cs_liquidity_score,uu_supply_score,demand_score,data_quality_score,risk_score,opportunity_score,recommendation_label
1777376452,Hand Wraps | Constrictor,ft,normal,蟒蛇,★ Hand Wraps | Constrictor (Field-Tested),True,ok,,58.740000,56.500000,1,13,65.493077,404.500000,56.630000,402.000000,56.280000,2,10,0.037259,-0.002296,0.037259,-0.002296,0.515967,0.447526,0.573257,1.000000,0.631503,0.262095,avoid
1777376487,Hand Wraps | Desert Shamagh,ft,normal,沙漠头巾,★ Hand Wraps | Desert Shamagh (Field-Tested),True,ok,,51.640000,49.300000,1,17,53.885294,346.000000,48.440000,323.000000,45.220000,2,10,0.066061,0.017754,0.066061,0.017754,0.557514,0.447526,0.621195,1.000000,0.371116,0.396286,low_priority
1777376502,Hand Wraps | Spruce DDPAT,ft,normal,云杉 DDPAT,★ Hand Wraps | Spruce DDPAT (Field-Tested),True,ok,,562.830000,515.000000,2,0,0.000000,3744.500000,524.230000,3660.000000,512.400000,2,10,0.073632,-0.017607,0.073632,-0.017607,0.126297,0.447526,0.069854,1.000000,0.728920,0.044514,avoid
1777376515,Hand Wraps | Leather,ft,normal,皮革,★ Hand Wraps | Leather (Field-Tested),True,ok,,874.590000,715.000000,1,0,0.000000,5299.000000,741.860000,5200.000000,728.000000,1,10,0.178915,-0.036206,0.178915,-0.036206,0.079685,0.416589,0.044073,1.000000,0.746761,0.021042,avoid
1777376523,Hand Wraps | Slaughter,ft,normal,屠夫,★ Hand Wraps | Slaughter (Field-Tested),True,ok,,805.570000,655.000000,1,0,0.000000,5172.820000,724.194800,5110.000000,715.400000,1,10,0.112366,-0.095547,0.112366,-0.095547,0.079685,0.416589,0.044073,1.000000,0.746761,0.021042,avoid
1777376530,Hand Wraps | Badlands,ft,normal,恶土,★ Hand Wraps | Badlands (Field-Tested),True,ok,,599.990000,525.000000,1,1,624.690000,3907.500000,547.050000,3810.000000,533.400000,1,10,0.096774,-0.040307,0.096774,-0.040307,0.194274,0.416589,0.176291,1.000000,0.718114,0.081863,avoid
1777376539,AWP | Neo-Noir,ft,normal,黑色魅影,AWP | Neo-Noir (Field-Tested),True,ok,,41.550000,40.400000,1,16,42.396250,289.500000,40.530000,276.000000,38.640000,14,10,0.025167,-0.003208,0.025167,-0.003208,0.548065,0.570327,0.712626,1.000000,0.598918,0.316790,avoid
1777376552,AK-47 | Point Disarray,fn,normal,混沌点阵,AK-47 | Point Disarray (Factory New),True,ok,,87.990000,83.400000,1,4,83.375000,577.960000,80.914400,562.000000,78.680000,1,10,0.087445,0.030719,0.087445,0.030719,0.345753,0.416589,0.351075,1.000000,0.280244,0.349779,low_priority
1777376560,M4A1-S | Cyrex,ft,normal,次时代,M4A1-S | Cyrex (Field-Tested),True,ok,,175.000000,173.000000,4,3,173.356667,1226.000000,171.640000,1220.000000,170.800000,5,10,0.019576,0.007924,0.019576,0.007924,0.414201,0.500414,0.378364,1.000000,0.396367,0.277723,low_priority
1777376569,AK-47 | Point Disarray,ft,normal,混沌点阵,AK-47 | Point Disarray (Field-Tested),True,ok,,14.370000,13.600000,3,21,14.904762,98.300000,13.762000,98.000000,13.720000,1,10,0.044180,-0.011772,0.044180,-0.011772,0.670373,0.416589,0.633693,1.000000,0.599089,0.316173,avoid
1777376577,M4A1-S | Nightmare,mw,normal,梦魇,M4A1-S | Nightmare (Minimal Wear),True,ok,,22.830000,22.000000,1,27,25.690000,154.900000,21.686000,149.000000,20.860000,5,10,0.052753,0.014479,0.052753,0.014479,0.630557,0.500414,0.749548,1.000000,0.342278,0.439812,low_priority
1777376612,AK-47 | Aquamarine Revenge,ft,normal,深海复仇,AK-47 | Aquamarine Revenge (Field-Tested),True,ok,,40.500000,39.100000,1,22,45.802727,274.000000,38.360000,264.000000,36.960000,3,10,0.055787,0.019291,0.055787,0.019291,0.598037,0.469476,0.686245,1.000000,0.356595,0.429905,low_priority
1777376621,AK-47 | Neon Revolution,ft,normal,霓虹革命,AK-47 | Neon Revolution (Field-Tested),True,ok,,107.910000,105.000000,29,6,105.781667,746.900000,104.566000,732.000000,102.480000,10,10,0.031980,0.004150,0.031980,0.004150,0.671693,0.546662,0.523652,1.000000,0.322744,0.377298,low_priority
1777376643,AK-47 | The Empress,ft,normal,皇后,AK-47 | The Empress (Field-Tested),True,ok,,95.990000,94.400000,2,24,97.047500,650.900000,91.126000,643.000000,90.020000,99,10,0.053377,0.035928,0.053377,0.035928,0.658434,0.663702,0.864004,1.000000,0.152651,0.598998,watchlist
1777376652,AK-47 | Neon Rider,ft,normal,霓虹骑士,AK-47 | Neon Rider (Field-Tested),True,ok,,40.000000,45.200000,4,40,49.653000,319.900000,44.786000,308.000000,43.120000,2,10,-0.106864,0.009244,-0.106864,0.009244,0.798941,0.447526,0.778222,1.000000,0.310760,0.470334,low_priority
